Statisticna_regija,ID_Statisticna_regija,SNOMED_CT,Naziv,Datum_cepljenja,St_cepljenj
Zasavska,5,840534001,COVID-19,2025-01-15,1
Zasavska,5,840534001,COVID-19,2025-10-06,2
Zasavska,5,840534001,COVID-19,2025-10-15,23
Zasavska,5,840534001,COVID-19,2025-10-22,48
Zasavska,5,840534001,COVID-19,2025-10-28,66
Zasavska,5,840534001,COVID-19,2025-11-10,3
Zasavska,5,840534001,COVID-19,2025-11-13,12
Zasavska,5,840534001,COVID-19,2025-11-26,2
Osrednjeslovenska,8,840534001,COVID-19,2023-09-22,10
Osrednjeslovenska,8,840534001,COVID-19,2023-10-05,43
Osrednjeslovenska,8,840534001,COVID-19,2023-10-11,54
Osrednjeslovenska,8,840534001,COVID-19,2023-10-18,182
Osrednjeslovenska,8,840534001,COVID-19,2023-10-21,104
Osrednjeslovenska,8,840534001,COVID-19,2023-10-24,298
Osrednjeslovenska,8,840534001,COVID-19,2023-10-27,196
Osrednjeslovenska,8,840534001,COVID-19,2023-11-03,236
Osrednjeslovenska,8,840534001,COVID-19,2023-11-06,129
Osrednjeslovenska,8,840534001,COVID-19,2023-11-09,374
Osrednjeslovenska,8,840534001,COVID-19,2023-11-16,346
Osrednjeslovenska,8,840534001,COVID-19,2023-11-22,152
Osrednjeslovenska,8,840534001,COVID-19,2023-11-25,131
Osrednjeslovenska,8,840534001,COVID-19,2023-12-02,115
Osrednjeslovenska,8,840534001,COVID-19,2023-12-05,135
Osrednjeslovenska,8,840534001,COVID-19,2023-12-08,126
Osrednjeslovenska,8,840534001,COVID-19,2023-12-11,112
Osrednjeslovenska,8,840534001,COVID-19,2023-12-18,39
Osrednjeslovenska,8,840534001,COVID-19,2023-12-21,227
Osrednjeslovenska,8,840534001,COVID-19,2024-01-03,14
Osrednjeslovenska,8,840534001,COVID-19,2024-01-09,14
Osrednjeslovenska,8,840534001,COVID-19,2024-01-16,17
Osrednjeslovenska,8,840534001,COVID-19,2024-01-19,51
Osrednjeslovenska,8,840534001,COVID-19,2024-01-22,11
Osrednjeslovenska,8,840534001,COVID-19,2024-01-25,17
Osrednjeslovenska,8,840534001,COVID-19,2024-02-01,23
Osrednjeslovenska,8,840534001,COVID-19,2024-02-14,1
Osrednjeslovenska,8,840534001,COVID-19,2024-02-20,6
Osrednjeslovenska,8,840534001,COVID-19,2024-02-23,1
Osrednjeslovenska,8,840534001,COVID-19,2024-03-07,1
Osrednjeslovenska,8,840534001,COVID-19,2024-04-18,5
Osrednjeslovenska,8,840534001,COVID-19,2024-05-07,2
Osrednjeslovenska,8,840534001,COVID-19,2024-05-10,1
Osrednjeslovenska,8,840534001,COVID-19,2024-05-23,2
Osrednjeslovenska,8,840534001,COVID-19,2024-05-30,1
Osrednjeslovenska,8,840534001,COVID-19,2024-06-15,1
Osrednjeslovenska,8,840534001,COVID-19,2024-07-04,1
Osrednjeslovenska,8,840534001,COVID-19,2024-07-23,2
Osrednjeslovenska,8,840534001,COVID-19,2024-07-30,1
Osrednjeslovenska,8,840534001,COVID-19,2024-09-03,2
Osrednjeslovenska,8,840534001,COVID-19,2024-09-06,9
Osrednjeslovenska,8,840534001,COVID-19,2024-09-13,4
Osrednjeslovenska,8,840534001,COVID-19,2024-09-16,1
Osrednjeslovenska,8,840534001,COVID-19,2024-09-19,13
Osrednjeslovenska,8,840534001,COVID-19,2024-10-02,1
Osrednjeslovenska,8,840534001,COVID-19,2024-10-08,52
Osrednjeslovenska,8,840534001,COVID-19,2024-10-15,87
Osrednjeslovenska,8,840534001,COVID-19,2024-10-18,197
Osrednjeslovenska,8,840534001,COVID-19,2024-10-21,89
Osrednjeslovenska,8,840534001,COVID-19,2024-10-28,114
Osrednjeslovenska,8,840534001,COVID-19,2024-11-06,62
Osrednjeslovenska,8,840534001,COVID-19,2024-11-13,144
Osrednjeslovenska,8,840534001,COVID-19,2024-11-16,1
Osrednjeslovenska,8,840534001,COVID-19,2024-11-19,81
Osrednjeslovenska,8,840534001,COVID-19,2024-11-22,183
Osrednjeslovenska,8,840534001,COVID-19,2024-11-29,114
Osrednjeslovenska,8,840534001,COVID-19,2024-12-02,27
Osrednjeslovenska,8,840534001,COVID-19,2024-12-05,100
Osrednjeslovenska,8,840534001,COVID-19,2024-12-12,63
Osrednjeslovenska,8,840534001,COVID-19,2024-12-18,3
Osrednjeslovenska,8,840534001,COVID-19,2024-12-31,1
Osrednjeslovenska,8,840534001,COVID-19,2025-01-03,2
Osrednjeslovenska,8,840534001,COVID-19,2025-01-06,1
Osrednjeslovenska,8,840534001,COVID-19,2025-01-13,14
Osrednjeslovenska,8,840534001,COVID-19,2025-01-16,77
Osrednjeslovenska,8,840534001,COVID-19,2025-01-29,2
Osrednjeslovenska,8,840534001,COVID-19,2025-02-04,3
Osrednjeslovenska,8,840534001,COVID-19,2025-02-11,1
Osrednjeslovenska,8,840534001,COVID-19,2025-02-14,1
Osrednjeslovenska,8,840534001,COVID-19,2025-02-17,1
Osrednjeslovenska,8,840534001,COVID-19,2025-02-20,10
Osrednjeslovenska,8,840534001,COVID-19,2025-02-27,6
Osrednjeslovenska,8,840534001,COVID-19,2025-03-21,1
Osrednjeslovenska,8,840534001,COVID-19,2025-06-03,1
Osrednjeslovenska,8,840534001,COVID-19,2025-06-06,2
Osrednjeslovenska,8,840534001,COVID-19,2025-06-19,4
Osrednjeslovenska,8,840534001,COVID-19,2025-09-04,7
Osrednjeslovenska,8,840534001,COVID-19,2025-09-11,13
Osrednjeslovenska,8,840534001,COVID-19,2025-09-30,17
Osrednjeslovenska,8,840534001,COVID-19,2025-10-03,4
Osrednjeslovenska,8,840534001,COVID-19,2025-10-10,2
Osrednjeslovenska,8,840534001,COVID-19,2025-10-13,6
Osrednjeslovenska,8,840534001,COVID-19,2025-10-16,59
Osrednjeslovenska,8,840534001,COVID-19,2025-10-29,160
Osrednjeslovenska,8,840534001,COVID-19,2025-11-11,119
Osrednjeslovenska,8,840534001,COVID-19,2025-11-14,127
Osrednjeslovenska,8,840534001,COVID-19,2025-11-17,127
Osrednjeslovenska,8,840534001,COVID-19,2025-11-24,110
Osrednjeslovenska,8,840534001,COVID-19,2025-11-27,71
Podravska,2,46233009,Gripa,2023-09-29,5
Podravska,2,46233009,Gripa,2023-10-06,92
Podravska,2,46233009,Gripa,2023-10-09,333
Podravska,2,46233009,Gripa,2023-10-12,507
Podravska,2,46233009,Gripa,2023-10-19,660
Podravska,2,46233009,Gripa,2023-10-25,423
Podravska,2,46233009,Gripa,2023-10-28,471
Podravska,2,46233009,Gripa,2023-11-04,548
Podravska,2,46233009,Gripa,2023-11-07,534
Podravska,2,46233009,Gripa,2023-11-10,428
Podravska,2,46233009,Gripa,2023-11-13,452
Podravska,2,46233009,Gripa,2023-11-20,144
Podravska,2,46233009,Gripa,2023-11-23,173
Podravska,2,46233009,Gripa,2023-12-06,194
Podravska,2,46233009,Gripa,2023-12-12,154
Podravska,2,46233009,Gripa,2023-12-19,48
Podravska,2,46233009,Gripa,2023-12-22,25
Podravska,2,46233009,Gripa,2023-12-28,19
Podravska,2,46233009,Gripa,2024-01-04,24
Podravska,2,46233009,Gripa,2024-01-10,58
Podravska,2,46233009,Gripa,2024-01-17,12
Podravska,2,46233009,Gripa,2024-01-23,23
Podravska,2,46233009,Gripa,2024-01-26,5
Podravska,2,46233009,Gripa,2024-02-02,16
Podravska,2,46233009,Gripa,2024-02-21,4
Podravska,2,46233009,Gripa,2024-03-05,1
Podravska,2,46233009,Gripa,2024-03-11,1
Podravska,2,46233009,Gripa,2024-03-21,1
Podravska,2,46233009,Gripa,2024-09-30,62
Podravska,2,46233009,Gripa,2024-10-03,166
Podravska,2,46233009,Gripa,2024-10-09,466
Podravska,2,46233009,Gripa,2024-10-16,480
Podravska,2,46233009,Gripa,2024-10-19,810
Podravska,2,46233009,Gripa,2024-10-22,580
Podravska,2,46233009,Gripa,2024-10-25,684
Podravska,2,46233009,Gripa,2024-11-04,229
Podravska,2,46233009,Gripa,2024-11-07,474
Podravska,2,46233009,Gripa,2024-11-14,443
Podravska,2,46233009,Gripa,2024-11-20,284
Podravska,2,46233009,Gripa,2024-11-23,1
Podravska,2,46233009,Gripa,2024-11-30,2
Podravska,2,46233009,Gripa,2024-12-03,102
Podravska,2,46233009,Gripa,2024-12-06,63
Podravska,2,46233009,Gripa,2024-12-09,80
Podravska,2,46233009,Gripa,2024-12-16,38
Podravska,2,46233009,Gripa,2024-12-19,67
Podravska,2,46233009,Gripa,2025-01-07,112
Podravska,2,46233009,Gripa,2025-01-14,92
Podravska,2,46233009,Gripa,2025-01-17,66
Podravska,2,46233009,Gripa,2025-01-20,39
Podravska,2,46233009,Gripa,2025-01-23,20
Podravska,2,46233009,Gripa,2025-01-30,8
Podravska,2,46233009,Gripa,2025-02-05,6
Podravska,2,46233009,Gripa,2025-02-12,10
Podravska,2,46233009,Gripa,2025-02-18,3
Podravska,2,46233009,Gripa,2025-02-21,3
Podravska,2,46233009,Gripa,2025-02-28,1
Podravska,2,46233009,Gripa,2025-03-06,2
Podravska,2,46233009,Gripa,2025-03-19,1
Podravska,2,46233009,Gripa,2025-10-14,52
Podravska,2,46233009,Gripa,2025-10-17,111
Podravska,2,46233009,Gripa,2025-10-20,1257
Podravska,2,46233009,Gripa,2025-10-27,699
Podravska,2,46233009,Gripa,2025-10-30,548
Podravska,2,46233009,Gripa,2025-11-05,833
Podravska,2,46233009,Gripa,2025-11-12,432
Podravska,2,46233009,Gripa,2025-11-15,653
Podravska,2,46233009,Gripa,2025-11-18,368
Podravska,2,46233009,Gripa,2025-11-21,445
Podravska,2,46233009,Gripa,2025-11-25,329
Podravska,2,840534001,COVID-19,2023-09-06,2
Podravska,2,840534001,COVID-19,2023-09-19,2
Podravska,2,840534001,COVID-19,2023-09-22,1
Podravska,2,840534001,COVID-19,2023-10-11,114
Podravska,2,840534001,COVID-19,2023-10-18,200
Podravska,2,840534001,COVID-19,2023-10-21,248
Podravska,2,840534001,COVID-19,2023-10-24,154
Podravska,2,840534001,COVID-19,2023-10-27,365
Podravska,2,840534001,COVID-19,2023-11-03,157
Podravska,2,840534001,COVID-19,2023-11-06,83
Podravska,2,840534001,COVID-19,2023-11-09,33
Podravska,2,840534001,COVID-19,2023-11-16,171
Podravska,2,840534001,COVID-19,2023-11-22,29
Podravska,2,840534001,COVID-19,2023-11-25,1
Podravska,2,840534001,COVID-19,2023-12-02,2
Podravska,2,840534001,COVID-19,2023-12-05,39
Podravska,2,840534001,COVID-19,2023-12-08,20
Podravska,2,840534001,COVID-19,2023-12-11,9
Podravska,2,840534001,COVID-19,2023-12-18,36
Podravska,2,840534001,COVID-19,2023-12-21,109
Podravska,2,840534001,COVID-19,2023-12-27,6
Podravska,2,840534001,COVID-19,2024-01-03,5
Podravska,2,840534001,COVID-19,2024-01-09,32
Podravska,2,840534001,COVID-19,2024-01-16,30
Podravska,2,840534001,COVID-19,2024-01-25,7
Podravska,2,840534001,COVID-19,2024-02-01,2
Podravska,2,840534001,COVID-19,2024-02-14,1
Podravska,2,840534001,COVID-19,2024-03-04,2
Podravska,2,840534001,COVID-19,2024-03-20,1
Podravska,2,840534001,COVID-19,2024-04-24,2
Podravska,2,840534001,COVID-19,2024-09-06,3
Podravska,2,840534001,COVID-19,2024-09-13,2
Podravska,2,840534001,COVID-19,2024-10-02,28
Podravska,2,840534001,COVID-19,2024-10-08,5
Podravska,2,840534001,COVID-19,2024-10-15,17
Podravska,2,840534001,COVID-19,2024-10-18,11
Podravska,2,840534001,COVID-19,2024-10-21,12
Podravska,2,840534001,COVID-19,2024-10-28,14
Podravska,2,840534001,COVID-19,2024-11-06,102
Podravska,2,840534001,COVID-19,2024-11-13,113
Podravska,2,840534001,COVID-19,2024-11-16,58
Podravska,2,840534001,COVID-19,2024-11-19,28
Podravska,2,840534001,COVID-19,2024-11-22,65
Podravska,2,840534001,COVID-19,2024-11-29,14
Podravska,2,840534001,COVID-19,2024-12-02,9
Podravska,2,840534001,COVID-19,2024-12-05,35
Podravska,2,840534001,COVID-19,2024-12-12,16
Podravska,2,840534001,COVID-19,2024-12-18,8
Podravska,2,840534001,COVID-19,2025-01-06,6
Podravska,2,840534001,COVID-19,2025-01-13,8
Podravska,2,840534001,COVID-19,2025-01-16,7
Podravska,2,840534001,COVID-19,2025-01-29,2
